"id_top"	"id"	"name"	"wdegree"	"publications"	"rank_year_cited_pubmed_title"	"ids"
"91"	"au2647x_far"	"Farnia, P"	"47"	"20"	"[[8,2011,19,20019591,""Adverse Effects of Multidrug-Resistant Tuberculosis Treatmen""],[2,2010,2,20371919,""Elevation of CD56brightCD16- Lymphocytes in MDR Pulmonary Tu""],[5,2010,13,20192820,""Impact of Extensively Drug-Resistant Tuberculosis on Treatme""],[5,2010,11,19818664,""Extensively drug-resistant tuberculosis treatment outcome in""],[6,2009,30,19285897,""First-line anti-tuberculosis drug resistance patterns and tr""],[3,2009,19,19857130,""Mycobacterium tuberculosis Genotypic Diversity in Pyrazinami""],[6,2011,11,20535008,""Revised Category II Regimen as an Alternative Strategy for R""],[3,2011,11,21891825,""Study of KIR Expression and HLA Ligands in CD56 Lymphocytes ""],[2,2011,32,21795819,""Anti-tuberculosis drug resistance and associated risk factor""],[2,2011,4,23508230,""Rapid Detection of Isoniazid Resistance in Mycobacterium tub""],[1,2006,42,16476483,""Prevalence of Haarlem I and Beijing types of Mycobacterium t""],[3,2009,302,19349380,""Emergence of New Forms of Totally Drug-Resistant Tuberculosi""],[3,2009,17,19301453,""Nontuberculous Mycobacteria Among Patients Who are Suspected""],[4,2009,6,19037820,""Is standardized treatment appropriate for non-XDR multiple d""],[2,2009,41,19556787,""Differences in Cell Wall Thickness between Resistant and Non""],[6,2008,9,18197919,""Representative drug susceptibility patterns for guiding desi""],[2,2014,10,24189362,""High Prevelance of Rifampin-Monoresistant Tuberculosis: A Re""],[30,2017,6,28092681,""Genomic analysis of globally diverse Mycobacterium tuberculo""],[5,2017,0,28739225,""Distribution scheme of antituberculosis drug resistance amon""],[4,2016,3,27436384,""Impact of diabetes mellitus on tuberculosis drug resistance ""]]"	"[""10.1097_MJT.0b013e3181c0806d"",""pub-1508"",""10.1089_mdr.2009.0073"",""10.1016_j.ijid.2009.07.002"",""10.1016_j.ijid.2008.11.027"",""10.1089_mdr.2009.0066"",""10.1097_MJT.0b013e3181dd60ec"",""pub-1328"",""10.3855_jidc.1259"",""pub-1350"",""10.1016_j.jinf.2005.12.020"",""10.1378_chest.08_2427"",""10.1097_MAJ.0b013e318185d32f"",""10.1080_00365540802298079"",""10.1159_000226425"",""10.1111_j.1440_1843.2007.01201.x"",""10.4269_ajtmh.13_0057"",""10.1038_ng.3767"",""10.1016_j.jgar.2017.06.010"",""10.1016_j.jgar.2015.11.006""]"
"91"	"au0580x_bag"	"Baghaei, P"	"43"	"12"	"[[1,2016,3,27436384,""Impact of diabetes mellitus on tuberculosis drug resistance ""],[1,2017,0,28739225,""Distribution scheme of antituberculosis drug resistance amon""],[3,2010,11,19818664,""Extensively drug-resistant tuberculosis treatment outcome in""],[4,2011,11,20535008,""Revised Category II Regimen as an Alternative Strategy for R""],[1,2011,19,20019591,""Adverse Effects of Multidrug-Resistant Tuberculosis Treatmen""],[3,2010,13,20192820,""Impact of Extensively Drug-Resistant Tuberculosis on Treatme""],[8,2008,0,null,""The recent-transmission of Mycobacterium tuberculosis strain""],[5,2008,9,18197919,""Representative drug susceptibility patterns for guiding desi""],[2,2009,17,19301453,""Nontuberculous Mycobacteria Among Patients Who are Suspected""],[2,2009,6,19037820,""Is standardized treatment appropriate for non-XDR multiple d""],[3,2011,7,21396217,""Standardised second-line treatment of multidrug-resistant tu""],[4,2008,38,18544199,""Outcome of treatment of MDR-TB patients with standardised re""]]"	"[""10.1016_j.jgar.2015.11.006"",""10.1016_j.jgar.2017.06.010"",""10.1016_j.ijid.2009.07.002"",""10.1097_MJT.0b013e3181dd60ec"",""10.1097_MJT.0b013e3181c0806d"",""10.1089_mdr.2009.0073"",""10.1186_1471_2334_8_109"",""10.1111_j.1440_1843.2007.01201.x"",""10.1097_MAJ.0b013e318185d32f"",""10.1080_00365540802298079"",""10.5588_ijtld.10.0140"",""pub-1691""]"
"40"	"au9901x_viv"	"Viveiros, M"	"105"	"18"	"[[1,2005,44,16145166,""Direct application of the INNO-LiPA Rif.TB line-probe assay ""],[1,2005,28,15999542,""The in vitro activity of phenothiazines against Mycobacteriu""],[2,2008,6,18366334,""The TB laboratory of the future: macrophagebased selection o""],[2,2009,23,19155160,""SILA 421 an inhibitor of efflux pumps of cancer cells enhanc""],[19,2015,3,26017968,""Direct Detection by the Xpert MTB/RIF Assay and Characteriza""],[15,2014,16,25407810,""Unraveling Mycobacterium tuberculosis genomic diversity and ""],[6,2013,16,23054995,""From multidrug-resistant to extensively drug-resistant tuber""],[9,2012,90,22493700,""Contribution of Efflux to the Emergence of Isoniazid and Mul""],[10,2013,6,23988894,""The In Vitro Activity of Products Formed from Exposure of Ch""],[8,2013,33,23539241,""High-level resistance to isoniazid and ethionamide in multid""],[4,1999,37,10094321,""Outbreak of multiple drug-resistant tuberculosis in Lisbon: ""],[3,2011,0,null,""Thioridazine: Alternative and Potentially Effective Therapy ""],[4,2014,9,24245762,""QSAR Based Design of New Antitubercular Compounds: Improved ""],[8,2017,0,28230095,""Genetic diversity transmission dynamics and drug resistance ""],[12,2017,0,28591399,""Detection of tuberculosis drug resistance: a comparison by M""],[12,2017,1,28496433,""Interplay between Mutations and Efflux in Drug Resistant Cli""],[9,2016,5,26919135,""Ion Channel Blockers as Antimicrobial Agents Efflux Inhibito""],[2,2015,34,25587993,""Revisiting susceptibility testing in MDR-TB by a standardize""]]"	"[""10.1128_JCM.43.9.4880_4884.2005"",""pub-1860"",""10.2217_17460913.3.2.135"",""10.1016_j.ijantimicag.2008.10.028"",""10.1371_journal.pone.0127536"",""10.1186_1471_2164_15_991"",""10.1093_jac_dks371"",""10.1371_journal.pone.0034538"",""pub-0949"",""10.1093_jac_dkt090"",""pub-2045"",""10.2174_157018011794183860"",""pub-0889"",""10.1038_srep42814"",""10.1590_0074_02760160376"",""10.3389_fmicb.2017.00711"",""10.1371_journal.pone.0149326"",""10.1093_jac_dku438""]"
"40"	"au7485x_por"	"Portugal, I"	"76"	"14"	"[[1,1999,37,10094321,""Outbreak of multiple drug-resistant tuberculosis in Lisbon: ""],[4,2014,1,25270633,""Mycobacterial interspersed repetitive unit typing and mutati""],[6,2008,40,18573039,""Multidrug-resistant tuberculosis in Lisbon Portugal: A molec""],[6,2010,31,20028780,""Genetic analysis of extensively drug-resistant Mycobacterium""],[7,2011,11,20731680,""Tuberculosis drug-resistance in Lisbon Portugal: a 6-year ov""],[8,2013,16,23054995,""From multidrug-resistant to extensively drug-resistant tuber""],[5,2012,90,22493700,""Contribution of Efflux to the Emergence of Isoniazid and Mul""],[15,2015,3,26017968,""Direct Detection by the Xpert MTB/RIF Assay and Characteriza""],[16,2014,16,25407810,""Unraveling Mycobacterium tuberculosis genomic diversity and ""],[10,2017,0,28230095,""Genetic diversity transmission dynamics and drug resistance ""],[6,2017,1,28496433,""Interplay between Mutations and Efflux in Drug Resistant Cli""],[6,2013,1,23790221,""Exploring the Contribution of Mycobacteria Characteristics i""],[5,2013,33,23539241,""High-level resistance to isoniazid and ethionamide in multid""],[5,2016,5,26919135,""Ion Channel Blockers as Antimicrobial Agents Efflux Inhibito""]]"	"[""pub-2045"",""10.1016_j.ijantimicag.2014.06.021"",""10.1089_mdr.2008.0798"",""10.1093_jac_dkp452"",""10.1111_j.1469_0691.2010.03351.x"",""10.1093_jac_dks371"",""10.1371_journal.pone.0034538"",""10.1371_journal.pone.0127536"",""10.1186_1471_2164_15_991"",""10.1038_srep42814"",""10.3389_fmicb.2017.00711"",""10.1017_S1431927613001906"",""10.1093_jac_dkt090"",""10.1371_journal.pone.0149326""]"
"40"	"au7310x_per"	"Perdigao, J"	"67"	"13"	"[[3,2016,5,26919135,""Ion Channel Blockers as Antimicrobial Agents Efflux Inhibito""],[3,2017,1,28496433,""Interplay between Mutations and Efflux in Drug Resistant Cli""],[1,2017,0,28230095,""Genetic diversity transmission dynamics and drug resistance ""],[2,2013,33,23539241,""High-level resistance to isoniazid and ethionamide in multid""],[2,2013,1,23790221,""Exploring the Contribution of Mycobacteria Characteristics i""],[1,2013,16,23054995,""From multidrug-resistant to extensively drug-resistant tuber""],[3,2012,90,22493700,""Contribution of Efflux to the Emergence of Isoniazid and Mul""],[13,2015,3,26017968,""Direct Detection by the Xpert MTB/RIF Assay and Characteriza""],[1,2014,16,25407810,""Unraveling Mycobacterium tuberculosis genomic diversity and ""],[2,2014,1,25270633,""Mycobacterial interspersed repetitive unit typing and mutati""],[1,2008,40,18573039,""Multidrug-resistant tuberculosis in Lisbon Portugal: A molec""],[1,2011,11,20731680,""Tuberculosis drug-resistance in Lisbon Portugal: a 6-year ov""],[1,2010,31,20028780,""Genetic analysis of extensively drug-resistant Mycobacterium""]]"	"[""10.1371_journal.pone.0149326"",""10.3389_fmicb.2017.00711"",""10.1038_srep42814"",""10.1093_jac_dkt090"",""10.1017_S1431927613001906"",""10.1093_jac_dks371"",""10.1371_journal.pone.0034538"",""10.1371_journal.pone.0127536"",""10.1186_1471_2164_15_991"",""10.1016_j.ijantimicag.2014.06.021"",""10.1089_mdr.2008.0798"",""10.1111_j.1469_0691.2010.03351.x"",""10.1093_jac_dkp452""]"
"40"	"au0313x_ama"	"Amaral, L"	"55"	"10"	"[[17,2005,44,16145166,""Direct application of the INNO-LiPA Rif.TB line-probe assay ""],[6,2005,28,15999542,""The in vitro activity of phenothiazines against Mycobacteriu""],[1,2011,0,null,""Thioridazine: Alternative and Potentially Effective Therapy ""],[7,2009,23,19155160,""SILA 421 an inhibitor of efflux pumps of cancer cells enhanc""],[1,2012,11,22985923,""Thioridazine: an Old Neuroleptic effective against Totally D""],[8,2012,90,22493700,""Contribution of Efflux to the Emergence of Isoniazid and Mul""],[3,2008,6,18366334,""The TB laboratory of the future: macrophagebased selection o""],[7,2016,5,26919135,""Ion Channel Blockers as Antimicrobial Agents Efflux Inhibito""],[1,2012,6,23030326,""Why and how thioridazine in combination with antibiotics to ""],[13,2013,6,23988894,""The In Vitro Activity of Products Formed from Exposure of Ch""]]"	"[""10.1128_JCM.43.9.4880_4884.2005"",""pub-1860"",""10.2174_157018011794183860"",""10.1016_j.ijantimicag.2008.10.028"",""pub-1217"",""10.1371_journal.pone.0034538"",""10.2217_17460913.3.2.135"",""10.1371_journal.pone.0149326"",""10.1586_ERI.12.73"",""pub-0949""]"
"40"	"au5711x_mac"	"Machado, D"	"50"	"10"	"[[1,2017,1,28496433,""Interplay between Mutations and Efflux in Drug Resistant Cli""],[5,2017,0,28230095,""Genetic diversity transmission dynamics and drug resistance ""],[3,2013,6,23988894,""The In Vitro Activity of Products Formed from Exposure of Ch""],[1,2013,33,23539241,""High-level resistance to isoniazid and ethionamide in multid""],[1,2016,5,26919135,""Ion Channel Blockers as Antimicrobial Agents Efflux Inhibito""],[3,2014,16,25407810,""Unraveling Mycobacterium tuberculosis genomic diversity and ""],[7,2015,3,26017968,""Direct Detection by the Xpert MTB/RIF Assay and Characteriza""],[1,2012,90,22493700,""Contribution of Efflux to the Emergence of Isoniazid and Mul""],[4,2013,16,23054995,""From multidrug-resistant to extensively drug-resistant tuber""],[3,2015,34,25587993,""Revisiting susceptibility testing in MDR-TB by a standardize""]]"	"[""10.3389_fmicb.2017.00711"",""10.1038_srep42814"",""pub-0949"",""10.1093_jac_dkt090"",""10.1371_journal.pone.0149326"",""10.1186_1471_2164_15_991"",""10.1371_journal.pone.0127536"",""10.1371_journal.pone.0034538"",""10.1093_jac_dks371"",""10.1093_jac_dku438""]"
"40"	"au6059x_mcn"	"McNerney, R"	"36"	"7"	"[[8,2011,15,null,""Tuberculosis in Sudan: a study of Mycobacterium tuberculosis""],[2,2008,82,18221534,""Multidrug-resistant tuberculosis""],[12,2014,16,25407810,""Unraveling Mycobacterium tuberculosis genomic diversity and ""],[7,2015,4,null,""A proportion of mutations fixed in the genomes of in vitro s""],[18,2013,143,23531391,""Tuberculosis 2013:5 Drug-resistant tuberculosis: time for vi""],[18,2013,28,24349420,""Elucidating Emergence and Transmission of Multidrug-Resistan""],[5,2017,12,null,""The epidemiology pathogenesis transmission diagnosis and man""]]"	"[""10.1186_1471_2334_11_219"",""10.1186_1471_2334_8_10"",""10.1186_1471_2164_15_991"",""10.1093_femsle_fnu037"",""10.1016_S1473_3099_13_70030_6"",""10.1371_journal.pone.0083012"",""10.1016_S2213_2600_17_30079_6""]"
"40"	"au0392x_ant"	"Anthony, RM"	"27"	"5"	"[[9,2015,4,null,""A proportion of mutations fixed in the genomes of in vitro s""],[9,2017,0,28591399,""Detection of tuberculosis drug resistance: a comparison by M""],[5,2007,18,17868360,""Specific mutations in the Mycobacterium tuberculosis rpoB ge""],[9,2017,0,28697808,""Pyrazinamide resistance-conferring mutations in pncA and the""],[3,2006,24,16153726,""The use of macroarrays for the identification of MDR Mycobac""]]"	"[""10.1093_femsle_fnu037"",""10.1590_0074_02760160376"",""10.1111_j.1574_6968.2007.00905.x"",""10.1186_s12879_017_2594_3"",""10.1016_j.mimet.2005.08.002""]"
"40"	"au1714x_cla"	"Clark, TG"	"26"	"5"	"[[14,2014,16,25407810,""Unraveling Mycobacterium tuberculosis genomic diversity and ""],[8,2015,4,null,""A proportion of mutations fixed in the genomes of in vitro s""],[1,2013,28,24349420,""Elucidating Emergence and Transmission of Multidrug-Resistan""],[7,2017,0,28697808,""Pyrazinamide resistance-conferring mutations in pncA and the""],[20,2017,12,null,""The epidemiology pathogenesis transmission diagnosis and man""]]"	"[""10.1186_1471_2164_15_991"",""10.1093_femsle_fnu037"",""10.1371_journal.pone.0083012"",""10.1186_s12879_017_2594_3"",""10.1016_S2213_2600_17_30079_6""]"
"40"	"au7611x_rab"	"Rabna, P"	"19"	"1"	"[[1,2015,3,26017968,""Direct Detection by the Xpert MTB/RIF Assay and Characteriza""]]"	"[""10.1371_journal.pone.0127536""]"
"40"	"au8705x_sil"	"Silva, C"	"19"	"6"	"[[6,2017,0,28230095,""Genetic diversity transmission dynamics and drug resistance ""],[1,2013,1,23790221,""Exploring the Contribution of Mycobacteria Characteristics i""],[1,2014,1,25270633,""Mycobacterial interspersed repetitive unit typing and mutati""],[3,2013,16,23054995,""From multidrug-resistant to extensively drug-resistant tuber""],[6,2014,16,25407810,""Unraveling Mycobacterium tuberculosis genomic diversity and ""],[3,2011,11,20731680,""Tuberculosis drug-resistance in Lisbon Portugal: a 6-year ov""]]"	"[""10.1038_srep42814"",""10.1017_S1431927613001906"",""10.1016_j.ijantimicag.2014.06.021"",""10.1093_jac_dks371"",""10.1186_1471_2164_15_991"",""10.1111_j.1469_0691.2010.03351.x""]"
"17"	"au1031x_bon"	"Bonnet, M"	"82"	"8"	"[[8,2015,4,25658921,""Low Resistance to First and Second Line Anti-Tuberculosis Dr""],[5,2015,4,28156718,""Drug-resistant tuberculosis in HIV-infected patients in a na""],[17,2009,31,19539531,""Characteristics of drug-resistant tuberculosis in Abkhazia G""],[1,2011,25,21886778,""Treatment of Tuberculosis in a Region with High Drug Resista""],[1,2016,19,26792469,""Identification of patients who could benefit from bedaquilin""],[1,2005,25,16229227,""Does one size fit all Drug resistance and standard treatment""],[10,2012,27,22260950,""High Prevalence of Multidrug-Resistant Tuberculosis Swazilan""],[10,2013,6,23827027,""Multidrug- and isoniazid-resistant tuberculosis in three hig""]]"	"[""10.1371_journal.pone.0118191"",""10.3402_gha.v8.25964"",""10.1016_j.tube.2009.04.002"",""10.1371_journal.pone.0023081"",""10.5588_ijtld.15.0962"",""pub-1847"",""10.3201_eid1801.110850"",""10.5588_ijtld.12.0842""]"
"17"	"au1853x_cox"	"Cox, H"	"80"	"18"	"[[2,2015,4,26614194,""Patients costs associated with seeking and accessing treatme""],[4,2017,0,29037291,""The devil we know: is the use of injectable agents for the t""],[4,2017,0,29037299,""Time to treatment for rifampicin-resistant tuberculosis: sys""],[9,2015,13,25574915,""Impact of reduced hospitalisation on the cost of treatment f""],[1,2014,41,24670700,""Community-based treatment of drug-resistant tuberculosis in ""],[10,2016,4,27587552,""Multidrug-resistant tuberculosis treatment failure detection""],[3,2015,9,26347391,""A systematic review and meta-analysis of the efficacy and sa""],[9,2013,50,24324807,""Whole Genome Sequencing Reveals Complex Evolution Patterns o""],[3,2017,3,null,""Group 5 drugs for multidrug-resistant tuberculosis: individu""],[6,2016,11,27118853,""Infection Control for Drug-Resistant Tuberculosis: Early Dia""],[4,2012,40,22792406,""Adverse Events among HIV/MDR-TB Co-Infected Patients Receivi""],[13,2012,253,22952439,""Multidrug Resistant Pulmonary Tuberculosis Treatment Regimen""],[9,2013,143,23531391,""Tuberculosis 2013:5 Drug-resistant tuberculosis: time for vi""],[5,2013,197,23100499,""Resistance to fluoroquinolones and second-Line injectable dr""],[2,2011,36,22145022,""Ambulatory Multi-Drug Resistant Tuberculosis Treatment Outco""],[1,2010,42,21085569,""Epidemic Levels of Drug Resistant Tuberculosis MDR and XDR-T""],[1,2007,62,17987113,""Multidrug-Resistant Tuberculosis Treatment Outcomes in Karak""],[1,2006,57,17020405,""Tuberculosis recurrence and mortality after successful treat""]]"	"[""10.5588_ijtld.15.0341"",""10.5588_ijtld.17.0468"",""10.5588_ijtld.17.0230"",""10.5588_ijtld.14.0421"",""10.5588_ijtld.13.0742"",""10.1183_13993003.00462_2016"",""10.1136_thoraxjnl_2015_207245"",""10.1371_journal.pone.0082551"",""10.1183_13993003.00993_2016"",""10.1093_cid_ciw012"",""10.1371_journal.pone.0040781"",""10.1371_journal.pmed.1001300"",""10.1016_S1473_3099_13_70030_6"",""10.1183_09031936.00134712"",""10.1371_journal.pone.0028066"",""10.1371_journal.pone.0013901"",""10.1371_journal.pone.0001126"",""10.1371_journal.pmed.0030384""]"
"17"	"au9727x_var"	"Varaine, F"	"71"	"11"	"[[10,2002,84,12390604,""Increasing transparency in partnerships for health - introdu""],[12,2005,25,16229227,""Does one size fit all Drug resistance and standard treatment""],[6,2015,12,26670929,""Implementing the Xpert R MTB/RIF Diagnostic Test for Tubercu""],[40,2011,322,21828024,""WHO guidelines for the programmatic management of drug-resis""],[6,2013,6,23827027,""Multidrug- and isoniazid-resistant tuberculosis in three hig""],[8,2017,0,28225342,""Outcomes from the first multidrug-resistant tuberculosis pro""],[7,2015,2,26614200,""The thin-layer agar method for direct phenotypic detection o""],[12,2016,19,26792469,""Identification of patients who could benefit from bedaquilin""],[17,2011,25,21886778,""Treatment of Tuberculosis in a Region with High Drug Resista""],[3,2009,31,19539531,""Characteristics of drug-resistant tuberculosis in Abkhazia G""],[10,2013,50,24324807,""Whole Genome Sequencing Reveals Complex Evolution Patterns o""]]"	"[""10.1046_j.1365_3156.2002.00960.x"",""pub-1847"",""10.1371_journal.pone.0144656"",""10.1183_09031936.00073611"",""10.5588_ijtld.12.0842"",""10.5588_ijtld.16.0661"",""10.5588_ijtld.15.0136"",""10.5588_ijtld.15.0962"",""10.1371_journal.pone.0023081"",""10.1016_j.tube.2009.04.002"",""10.1371_journal.pone.0082551""]"
